n,horizon,floor,policy,q_spec,behavior,method,bias,bias_mc_se,rmse,coverage_95,coverage_mc_se
250,5,0.5,failure_escalation,correct,known,gcomp,-0.0004987748802728701,0.001426404036155828,0.04508705603905034,,
250,5,0.5,failure_escalation,correct,known,dr,-0.0015306402146942643,0.005476358311298469,0.17309781255937617,0.95,0.006892024376045114
250,5,0.5,failure_escalation,misspecified,known,ipw,0.005761812986339037,0.007914180638122333,0.2502095509898596,0.915,0.008819013550278736
250,5,0.5,failure_escalation,misspecified,known,gcomp,-0.018905454250223466,0.001031694372401517,0.037692772320090856,,
250,5,0.5,failure_escalation,misspecified,known,dr,0.00020192691301287868,0.005640101541498209,0.17826658528027695,0.955,0.00655553201502365
250,5,0.5,failure_escalation,correct,misspecified,ipw,0.005761812986339037,0.007914180638122333,0.2502095509898596,0.915,0.008819013550278736
250,5,0.5,failure_escalation,correct,misspecified,gcomp,-0.0004987748802728701,0.001426404036155828,0.04508705603905034,,
250,5,0.5,failure_escalation,correct,misspecified,dr,-0.0015306402146942643,0.005476358311298469,0.17309781255937617,0.95,0.006892024376045114
250,5,0.5,failure_escalation,misspecified,misspecified,ipw,0.005761812986339037,0.007914180638122333,0.2502095509898596,0.915,0.008819013550278736
250,5,0.5,failure_escalation,misspecified,misspecified,gcomp,-0.018905454250223466,0.001031694372401517,0.037692772320090856,,
250,5,0.5,failure_escalation,misspecified,misspecified,dr,0.00020192691301287868,0.005640101541498209,0.17826658528027695,0.955,0.00655553201502365
250,5,0.5,soft_escalation,correct,known,ipw,0.0017925898895097946,0.00470562066763426,0.14874117244499252,0.912,0.008958571314668425
250,5,0.5,soft_escalation,correct,known,gcomp,-0.0004959382962316505,0.0012970158227137254,0.04099772858487481,,
250,5,0.5,soft_escalation,correct,known,dr,-0.0010756951866429457,0.003358190239003046,0.10614763944520185,0.937,0.007683163410991592
250,5,0.5,soft_escalation,misspecified,known,ipw,0.0017925898895097946,0.00470562066763426,0.14874117244499252,0.912,0.008958571314668425
250,5,0.5,soft_escalation,misspecified,known,gcomp,-0.015306768674280456,0.0010092043127631035,0.035380390314447945,,
250,5,0.5,soft_escalation,misspecified,known,dr,4.862654738210714e-05,0.0034344155836462725,0.10855145118943497,0.95,0.006892024376045114
250,5,0.5,soft_escalation,correct,misspecified,ipw,0.0017925898895097946,0.00470562066763426,0.14874117244499252,0.912,0.008958571314668425
250,5,0.5,soft_escalation,correct,misspecified,gcomp,-0.0004959382962316505,0.0012970158227137254,0.04099772858487481,,
250,5,0.5,soft_escalation,correct,misspecified,dr,-0.0010756951866429457,0.003358190239003046,0.10614763944520185,0.937,0.007683163410991592
250,5,0.5,soft_escalation,misspecified,misspecified,ipw,0.0017925898895097946,0.00470562066763426,0.14874117244499252,0.912,0.008958571314668425
250,5,0.5,soft_escalation,misspecified,misspecified,gcomp,-0.015306768674280456,0.0010092043127631035,0.035380390314447945,,
250,5,0.5,soft_escalation,misspecified,misspecified,dr,4.862654738210714e-05,0.0034344155836462725,0.10855145118943497,0.95,0.006892024376045114
4000,10,0.05,always_small,correct,known,ipw,-0.2070306518582711,0.02270313358680227,0.7468457224851661,0.042,0.0063431853196954605
4000,10,0.05,always_small,correct,known,gcomp,0.0007526580415758828,0.0009870800789026038,0.031207679330763332,,
4000,10,0.05,always_small,correct,known,dr,-0.1939624062097708,0.11952778578090015,3.782885948205914,0.647,0.015112610628213776
4000,10,0.05,always_small,misspecified,known,ipw,-0.2070306518582711,0.02270313358680227,0.7468457224851661,0.042,0.0063431853196954605
4000,10,0.05,always_small,misspecified,known,gcomp,0.1689190551777542,0.0006330348530222788,0.17009991062361254,,
4000,10,0.05,always_small,misspecified,known,dr,0.044879755133924774,0.09126984504924288,2.885111544311307,0.06,0.007509993342207435
4000,10,0.05,always_small,correct,misspecified,ipw,-0.296089356622481,0.0017383532944071458,0.3011440808136775,0.042,0.0063431853196954605
4000,10,0.05,always_small,correct,misspecified,gcomp,0.0007526580415758828,0.0009870800789026038,0.031207679330763332,,
4000,10,0.05,always_small,correct,misspecified,dr,0.0011595250996067844,0.0014624893193891392,0.04623938400081254,0.415,0.015581238718407466
4000,10,0.05,always_small,misspecified,misspecified,ipw,-0.296089356622481,0.0017383532944071458,0.3011440808136775,0.042,0.0063431853196954605
4000,10,0.05,always_small,misspecified,misspecified,gcomp,0.1689190551777542,0.0006330348530222788,0.17009991062361254,,
4000,10,0.05,always_small,misspecified,misspecified,dr,0.16945329129503992,0.001178373519267564,0.17349810810922917,0.022,0.0046385342512479085
4000,10,0.05,always_large,correct,known,ipw,0.00044733996559271873,0.008350542743503128,0.2639356600764787,0.798,0.01269629867323544
4000,10,0.05,always_large,correct,known,gcomp,-8.323932740266576e-06,0.0002450851346975634,0.007746400829696933,,
4000,10,0.05,always_large,correct,known,dr,-0.006886447293201586,0.004307885249895285,0.136333197011077,0.936,0.007739767438366605
4000,10,0.05,always_large,misspecified,known,ipw,0.00044733996559271873,0.008350542743503128,0.2639356600764787,0.798,0.01269629867323544
4000,10,0.05,always_large,misspecified,known,gcomp,-0.024214498871116936,0.00024643191547343103,0.02543638959943537,,
4000,10,0.05,always_large,misspecified,known,dr,-0.006871019850746437,0.004320755702174319,0.1367386990643957,0.966,0.005730968504537434
4000,10,0.05,always_large,correct,misspecified,ipw,9.464624512959563,0.050221624587984424,9.596812311178915,0.0,0.0
4000,10,0.05,always_large,correct,misspecified,gcomp,-8.323932740266576e-06,0.0002450851346975634,0.007746400829696933,,
4000,10,0.05,always_large,correct,misspecified,dr,0.02882564594313309,0.03448408564520617,1.09031826935403,0.959,0.006270486424512857
4000,10,0.05,always_large,misspecified,misspecified,ipw,9.464624512959563,0.050221624587984424,9.596812311178915,0.0,0.0
4000,10,0.05,always_large,misspecified,misspecified,gcomp,-0.024214498871116936,0.00024643191547343103,0.02543638959943537,,
4000,10,0.05,always_large,misspecified,misspecified,dr,0.2868820895557145,0.03532542325990873,1.1527961555587618,0.96,0.00619677335393187
4000,10,0.05,fixed_switch,correct,known,ipw,0.03076205901106852,0.014047772642535575,0.44507177013910354,0.785,0.012991343271578961
4000,10,0.05,fixed_switch,correct,known,gcomp,-4.9025936491481905e-06,0.0002449993832769726,0.007743687567542695,,
4000,10,0.05,fixed_switch,correct,known,dr,0.019424367363211424,0.010073594360923168,0.31898766761825703,0.922,0.008480330182251158
4000,10,0.05,fixed_switch,misspecified,known,ipw,0.03076205901106852,0.014047772642535575,0.44507177013910354,0.785,0.012991343271578961
4000,10,0.05,fixed_switch,misspecified,known,gcomp,-0.023650665550344632,0.00024643191547343103,0.02490023978296592,,
4000,10,0.05,fixed_switch,misspecified,known,dr,0.020725804801274065,0.01025065322098129,0.32465423845996194,0.974,0.005032295698784007
4000,10,0.05,fixed_switch,correct,misspecified,ipw,1.8510734662803334,0.023362983946380252,1.9929265333742312,0.234,0.013388203763014663
4000,10,0.05,fixed_switch,correct,misspecified,gcomp,-4.9025936491481905e-06,0.0002449993832769726,0.007743687567542695,,
4000,10,0.05,fixed_switch,correct,misspecified,dr,0.02216348880823372,0.010697445988385885,0.33883939493499204,0.88,0.010276186062932104
4000,10,0.05,fixed_switch,misspecified,misspecified,ipw,1.8510734662803334,0.023362983946380252,1.9929265333742312,0.234,0.013388203763014663
4000,10,0.05,fixed_switch,misspecified,misspecified,gcomp,-0.023650665550344632,0.00024643191547343103,0.02490023978296592,,
4000,10,0.05,fixed_switch,misspecified,misspecified,dr,0.047855605505951686,0.010908895648417608,0.34810222527605,0.873,0.010529529904036551
4000,10,0.05,failure_escalation,correct,known,ipw,-0.0077780180428161285,0.01010399058502728,0.319451142870474,0.77,0.013307892395116514
4000,10,0.05,failure_escalation,correct,known,gcomp,0.00024195817501358017,0.00041061192203849895,0.012980450382328267,,
4000,10,0.05,failure_escalation,correct,known,dr,0.008625478824158778,0.006516237258503469,0.20613899569476343,0.967,0.005648982209212561
4000,10,0.05,failure_escalation,misspecified,known,ipw,-0.0077780180428161285,0.01010399058502728,0.319451142870474,0.77,0.013307892395116514
4000,10,0.05,failure_escalation,misspecified,known,gcomp,0.04410066337263935,0.000375643690571691,0.045670949015658824,,
4000,10,0.05,failure_escalation,misspecified,known,dr,0.0084824797784941,0.006672614153085502,0.21107157155693315,0.967,0.005648982209212561
4000,10,0.05,failure_escalation,correct,misspecified,ipw,2.315499395469465,0.03210446900758688,2.5280830057077446,0.348,0.015063067416698366
4000,10,0.05,failure_escalation,correct,misspecified,gcomp,0.00024195817501358017,0.00041061192203849895,0.012980450382328267,,
4000,10,0.05,failure_escalation,correct,misspecified,dr,0.0063243817929165835,0.02415690448550342,0.7635525365634483,0.968,0.005565608681896351
4000,10,0.05,failure_escalation,misspecified,misspecified,ipw,2.315499395469465,0.03210446900758688,2.5280830057077446,0.348,0.015063067416698366
4000,10,0.05,failure_escalation,misspecified,misspecified,gcomp,0.04410066337263935,0.000375643690571691,0.045670949015658824,,
4000,10,0.05,failure_escalation,misspecified,misspecified,dr,-1.113749339429159,0.024645697021512147,1.3591322828824959,0.737,0.013922320208930694
4000,10,0.05,soft_escalation,correct,known,ipw,-0.0009201206069698319,0.0039015561424181125,0.12331976651794081,0.836,0.011709141727727102
4000,10,0.05,soft_escalation,correct,known,gcomp,0.00026929179047074556,0.00037790976525018977,0.011947614529653901,,
4000,10,0.05,soft_escalation,correct,known,dr,0.0038671947374895365,0.0025890616030932144,0.0819236958380459,0.954,0.006624499981130654
4000,10,0.05,soft_escalation,misspecified,known,ipw,-0.0009201206069698319,0.0039015561424181125,0.12331976651794081,0.836,0.011709141727727102
4000,10,0.05,soft_escalation,misspecified,known,gcomp,0.04809212503518584,0.00036743215677017063,0.0494744769940916,,
4000,10,0.05,soft_escalation,misspecified,known,dr,0.004059035736093622,0.0026338073710310294,0.08334554635693843,0.954,0.006624499981130654
4000,10,0.05,soft_escalation,correct,misspecified,ipw,1.3070076214841255,0.011460288218435654,1.356272756661121,0.007,0.0026364749192814255
4000,10,0.05,soft_escalation,correct,misspecified,gcomp,0.00026929179047074556,0.00037790976525018977,0.011947614529653901,,
4000,10,0.05,soft_escalation,correct,misspecified,dr,0.001136295428059457,0.00858966282575013,0.27149551804756084,0.966,0.005730968504537434
4000,10,0.05,soft_escalation,misspecified,misspecified,ipw,1.3070076214841255,0.011460288218435654,1.356272756661121,0.007,0.0026364749192814255
4000,10,0.05,soft_escalation,misspecified,misspecified,gcomp,0.04809212503518584,0.00036743215677017063,0.0494744769940916,,
4000,10,0.05,soft_escalation,misspecified,misspecified,dr,-0.5474807586326963,0.008778310798358498,0.6137726474885773,0.531,0.01578096955196353
4000,10,0.2,always_small,correct,known,ipw,-0.12375013134280394,0.04688067487203988,1.4869142456069269,0.063,0.007683163410991596
4000,10,0.2,always_small,correct,known,gcomp,2.282593737348404e-05,0.0005642855948201061,0.017835367540714617,,
4000,10,0.2,always_small,correct,known,dr,-0.17730574707730298,0.1338878165042454,4.235499827507121,0.827,0.011961229033840963
4000,10,0.2,always_small,misspecified,known,ipw,-0.12375013134280394,0.04688067487203988,1.4869142456069269,0.063,0.007683163410991596
4000,10,0.2,always_small,misspecified,known,gcomp,0.10889138191316983,0.00048207874522976916,0.10995226496823753,,
4000,10,0.2,always_small,misspecified,known,dr,-0.2524079261344987,0.24518549877875315,7.753678007484583,0.113,0.01001154333756789
4000,10,0.2,always_small,correct,misspecified,ipw,-0.29071335662248093,0.002061393641142745,0.29792507467265966,0.063,0.007683163410991596
4000,10,0.2,always_small,correct,misspecified,gcomp,2.282593737348404e-05,0.0005642855948201061,0.017835367540714617,,
4000,10,0.2,always_small,correct,misspecified,dr,0.0001840460303525395,0.00155360721931653,0.0491051480953048,0.639,0.01518812035770062
4000,10,0.2,always_small,misspecified,misspecified,ipw,-0.29071335662248093,0.002061393641142745,0.29792507467265966,0.063,0.007683163410991596
4000,10,0.2,always_small,misspecified,misspecified,gcomp,0.10889138191316983,0.00048207874522976916,0.10995226496823753,,
4000,10,0.2,always_small,misspecified,misspecified,dr,0.10737817359866624,0.001466910119963202,0.11696044476717635,0.074,0.00827792244467173
4000,10,0.2,always_large,correct,known,ipw,0.002503450614744441,0.008683371832504548,0.2744664145212166,0.796,0.012742998077375669
4000,10,0.2,always_large,correct,known,gcomp,-1.0738428025818842e-05,0.00025442310465987613,0.00804154838214768,,
4000,10,0.2,always_large,correct,known,dr,-0.007254852128547781,0.0045095913574296626,0.14271899199546076,0.933,0.007906389820898028
4000,10,0.2,always_large,misspecified,known,ipw,0.002503450614744441,0.008683371832504548,0.2744664145212166,0.796,0.012742998077375669
4000,10,0.2,always_large,misspecified,known,gcomp,-0.022940208424017415,0.00025584564233870234,0.024323747619319665,,
4000,10,0.2,always_large,misspecified,known,dr,-0.007569153257551928,0.004517877045887247,0.1429968316774516,0.954,0.006624499981130654
4000,10,0.2,always_large,correct,misspecified,ipw,6.123180752959561,0.04146954350812319,6.261896346087803,0.001,0.0009994998749374609
4000,10,0.2,always_large,correct,misspecified,gcomp,-1.0738428025818842e-05,0.00025442310465987613,0.00804154838214768,,
4000,10,0.2,always_large,correct,misspecified,dr,0.029760319927984148,0.028016353519631783,0.8860117522441014,0.968,0.005565608681896351
4000,10,0.2,always_large,misspecified,misspecified,ipw,6.123180752959561,0.04146954350812319,6.261896346087803,0.001,0.0009994998749374609
4000,10,0.2,always_large,misspecified,misspecified,gcomp,-0.022940208424017415,0.00025584564233870234,0.024323747619319665,,
4000,10,0.2,always_large,misspecified,misspecified,dr,0.3881176683090316,0.028549940725369816,0.9823030798894745,0.942,0.007391616873188169
4000,10,0.2,fixed_switch,correct,known,ipw,0.027278958351342576,0.013736988973493857,0.43504057599328383,0.791,0.012857643641040918
4000,10,0.2,fixed_switch,correct,known,gcomp,-7.632847114656227e-06,0.00025427052169127293,0.008036722152924414,,
4000,10,0.2,fixed_switch,correct,known,dr,0.015056256512143035,0.010031914102615131,0.31743558735883026,0.941,0.007451107300260817
4000,10,0.2,fixed_switch,misspecified,known,ipw,0.027278958351342576,0.013736988973493857,0.43504057599328383,0.791,0.012857643641040918
4000,10,0.2,fixed_switch,misspecified,known,gcomp,-0.02237637510324511,0.0002558456423387024,0.023792723645520854,,
4000,10,0.2,fixed_switch,misspecified,known,dr,0.017523334475781124,0.010200434060602639,0.3228805869370716,0.97,0.0053944415837044735
4000,10,0.2,fixed_switch,correct,misspecified,ipw,1.6406107462803334,0.022291628774247486,1.7855036873403431,0.326,0.01482309009619789
4000,10,0.2,fixed_switch,correct,misspecified,gcomp,-7.632847114656227e-06,0.00025427052169127293,0.008036722152924414,,
4000,10,0.2,fixed_switch,correct,misspecified,dr,0.025913566689015587,0.010154684881623605,0.3220031371874752,0.845,0.011444430960078356
4000,10,0.2,fixed_switch,misspecified,misspecified,ipw,1.6406107462803334,0.022291628774247486,1.7855036873403431,0.326,0.01482309009619789
4000,10,0.2,fixed_switch,misspecified,misspecified,gcomp,-0.02237637510324511,0.0002558456423387024,0.023792723645520854,,
4000,10,0.2,fixed_switch,misspecified,misspecified,dr,0.05882420459452338,0.010367237578090235,0.3329150378576252,0.845,0.011444430960078356
4000,10,0.2,failure_escalation,correct,known,ipw,-0.010678397069761146,0.010218749923440906,0.3231601078595642,0.78,0.01309961831505025
4000,10,0.2,failure_escalation,correct,known,gcomp,0.0001988284671916639,0.0004018082467654772,0.012701494009011051,,
4000,10,0.2,failure_escalation,correct,known,dr,0.004185770841494265,0.006514461513350919,0.20594487436607622,0.959,0.006270486424512857
4000,10,0.2,failure_escalation,misspecified,known,ipw,-0.010678397069761146,0.010218749923440906,0.3231601078595642,0.78,0.01309961831505025
